,author,date,link,views
5 Insane Police Forces No One Ever Talks About,Adam Tod Brown,2015-05-14 00:00:00,http://www.cracked.com/blog/5-crazy-police-forces-you-never-hear-about-news/,666728
20 Brilliant Background Jokes You Missed In Movies & TV,CRACKED Readers,2015-05-14 00:00:00,http://www.cracked.com/photoplasty_1474_20-brilliant-background-jokes-you-missed-in-movies-tv/,1580471
The 5 Worst Excuses People Actually Gave For A Hit And Run,Felix Clay,2015-05-14 00:00:00,http://www.cracked.com/blog/5-bafflingly-stupid-hit-run-excuses/,394882
The 6 Most Clueless Assholes To Ever Exploit Tragedies,E. Reid Ross,2015-05-14 00:00:00,http://www.cracked.com/blog/6-ways-people-tried-to-profit-from-horrifying-tragedies/,427561
5 Dark Realities Of Animating Shows Like 'The Simpsons',"Mark Hill, Lucas Gray, Dallas Bolton, Wendy & Lizzie Molyneux",2015-05-14 00:00:00,http://www.cracked.com/personal-experiences-1616-5-bizarre-things-we-learned-animating-your-favorite-shows.html,1310102
6 Reasons We're Closer To Discovering Aliens Than You Think,Ivan Farkas,2015-05-15 00:00:00,http://www.cracked.com/article_22338_6-reasons-were-closer-to-discovering-aliens-than-you-think.html,1303195
15 Things Americans Secretly Suspect About Other Countries,CRACKED Readers,2015-05-15 00:00:00,http://www.cracked.com/photoplasty_1480_15-things-americans-secretly-suspect-about-other-countries/,800360
5 Movie Villains Who Stupidly Sabotaged Their Own Schemes,"Rohan Ramakrishnan, Aatif Zubair",2015-05-15 00:00:00,http://www.cracked.com/article_22362_5-movie-villains-who-stupidly-sabotaged-their-own-schemes.html,978465
6 Great Movies That Were A Disaster Behind The Scenes,Jeff Kelly,2015-05-15 00:00:00,http://www.cracked.com/blog/6-great-movies-that-were-disaster-behind-scenes/,905932
8 Actors Who Do The Same Exact Thing On Every Movie Poster,"Evan V. Symon , Sam Jackson, Carolyn Burke",2015-05-16 00:00:00,http://www.cracked.com/article_22400_8-actors-who-do-same-exact-thing-every-movie-poster.html,746341
So The Walls Of Your House Are Bleeding,Chris Bucholz,2015-05-16 00:00:00,http://www.cracked.com/blog/so-walls-your-house-are-bleeding/,102187
21 Eerily Specific Pop Culture Predictions That Came True,CRACKED Readers,2015-05-16 00:00:00,http://www.cracked.com/photoplasty_1490_21-eerily-specific-pop-culture-predictions-that-came-true/,1184466
5 Pop Culture Sex Toys That Can't Be Arousing To Anyone,Pauli Poisuo,2015-05-16 00:00:00,http://www.cracked.com/blog/5-pop-culture-sex-toys-that-cant-be-arousing-to-anyone/,391883
5 Famous Snacks That Are Surprisingly Hard To Make At Home,Jason Iannone,2015-05-16 00:00:00,http://www.cracked.com/blog/5-famous-snacks-that-are-surprisingly-hard-to-make-at-home/,348444
The 10 Cracked Posts Everyone Was Talking About 5/17 Edition,Cracked Writers,2015-05-17 00:00:00,http://www.cracked.com/article_22572_the-10-cracked-posts-everyone-was-talking-about-517-edition.html,133586
5 Things I Learned About Your Sex Life As A Porn Store Clerk,"Amanda Mannen, Angela Weller, Pam",2015-05-17 00:00:00,http://www.cracked.com/personal-experiences-1636-5-things-i-learned-about-your-sex-life-as-porn-store-clerk.html,1281911
If Famous Brands Were Allowed to Tell the Truth In Ads,CRACKED Readers,2015-05-17 00:00:00,http://www.cracked.com/photoplasty_1482_if-famous-brands-were-allowed-to-tell-truth-in-ads/,1578494
5 Soldiers Who Beat Insane Odds (By Lying Their Ass Off),"Xavier Jackson, Mark H.",2015-05-17 00:00:00,http://www.cracked.com/article_22316_5-soldiers-who-beat-insane-odds-by-lying-their-ass-off.html,477756
5 Famous Musicians Who Need To Retire,Cher Martinetti,2015-05-17 00:00:00,http://www.cracked.com/blog/6-famous-musicians-who-need-to-retire/,589510
6 Dark Secrets Harbored By Your Favorite Foods,Jim Avery,2015-05-17 00:00:00,http://www.cracked.com/article_22068_6-dark-secrets-harbored-by-your-favorite-foods.html,697854
Amway: 5 Realities Of The Multi-Billion-Dollar Scam,"Carolyn Burke, Angelos Kyritsis",2015-05-18 00:00:00,http://www.cracked.com/personal-experiences-1620-amway-5-realities-multi-billion-dollar-scam.html,1270962
The Horrible 90s Hit Song That Explains The Modern World,"Jack O'Brien, J.F. Sargent, David Wong",2015-05-18 00:00:00,http://www.cracked.com/podcast/the-horrible-90s-hit-song-that-explains-modern-world,0
5 True Stories That Will Restore Your Faith In Famous People,P. Chung,2015-05-18 00:00:00,http://www.cracked.com/article_22430_5-true-stories-that-will-restore-your-faith-in-famous-people.html,1655492
5 Reasons The Cold War Was History's Worst Clusterf**k,Winston Rowntree,2015-05-18 00:00:00,http://www.cracked.com/blog/5-reasons-cold-war-was-historys-worst-clusterf2A2Ak/,282098
21 Iconic Pieces Of Pop Culture (That Were Hated At First),CRACKED Readers,2015-05-18 00:00:00,http://www.cracked.com/photoplasty_1484_21-iconic-pieces-pop-culture-that-were-hated-at-first/,1109678
5 Helpful Answers To Society's Most Uncomfortable Questions,David Wong,2015-05-19 00:00:00,http://www.cracked.com/blog/5-helpful-answers-to-societys-most-uncomfortable-questions/,1910556
6 Stories That Prove U.S. Drug Enforcement Agents Are Insane,Adam Wears,2015-05-19 00:00:00,http://www.cracked.com/article_21784_6-stories-that-prove-u.s.-drug-enforcement-agents-are-insane.html,456732
The 13 Most Insane Things Happening Right Now (5/19),Ted E.,2015-05-19 00:00:00,http://www.cracked.com/article_22576_the-13-most-insane-things-happening-right-now-519.html,1313354
5 Ways Kids' Toys Are Shockingly Good At Teaching Sexism,J.F. Sargent,2015-05-19 00:00:00,http://www.cracked.com/blog/5-reasons-dividing-toys-by-gender-ruining-world/,365283
6 Insane True Statistics That Laugh In The Face Of Logic,"Josh Daws, Federico Cruz",2015-05-19 00:00:00,http://www.cracked.com/article_22432_6-bizarre-statistics-that-prove-math-black-magic.html,1610780
7 Warning Signs Of Advertising Disguised As Articles,Luke McKinney,2015-05-19 00:00:00,http://www.cracked.com/blog/7-warning-signs-advertising-disguised-as-articles/,255581
7 Bizarre Gender Stereotypes You Always See In Stock Photos,Carolyn Burke,2015-05-20 00:00:00,http://www.cracked.com/article_22334_7-bizarre-gender-stereotypes-you-always-see-in-stock-photos.html,547673
20 Uneducated Dropouts Who Changed Human History,CRACKED Readers,2015-05-20 00:00:00,http://www.cracked.com/photoplasty_1486_20-uneducated-dropouts-who-changed-human-history/,741072
5 Insane Stunts From The Craziest Record Label Of All-Time,Nathan Rabin,2015-05-20 00:00:00,http://www.cracked.com/blog/5-insane-stunts-from-craziest-record-label-all-time/,216834
5 Writers Who Went Crazy While Writing Important Books,"Michael Dawson , Jake Klink, Aatif Zubair",2015-05-20 00:00:00,http://www.cracked.com/article_22464_5-writers-who-went-crazy-while-writing-important-books.html,844438
5 Things You Learn When Your Body Can't Stop Bleeding,"Amanda Mannen, Alisha Blake",2015-05-20 00:00:00,http://www.cracked.com/personal-experiences-1622-my-period-can-kill-me-5-experiences-hemophiliac.html,595548
5 Outdated Things That Are Still Around For Some Reason,"Christina H, Secret Deodorant",2015-05-21 00:00:00,http://www.cracked.com/blog/5-outdated-things-that-are-still-around-some-reason/,785292
20 Famous Movie Scenes That Are Hilarious In Reverse,CRACKED Readers,2015-05-21 00:00:00,http://www.cracked.com/photoplasty_1476_20-famous-movie-scenes-that-are-hilarious-in-reverse/,757291
4 Creepy Visions of Hell From Real Near Death Experiences,Adam Tod Brown,2015-05-21 00:00:00,http://www.cracked.com/blog/4-people-who-died-went-to-hell-then-came-back/,964912
5 Ways Atheists Argue Their Cause (That Aren't Helping),Mark Hill,2015-05-21 00:00:00,http://www.cracked.com/blog/5-ways-atheist-community-hurting-itself/,663391
5 Pros And Cons Of Leaving Your Child In The Wilderness,Chris Bucholz,2015-05-21 00:00:00,http://www.cracked.com/blog/5-pros-cons-leaving-your-child-in-wilderness/,165597
5 Tips For Busting Out Of Jail (From Someone Who Did It),"Robert Evans, Christee & Darryl",2015-05-21 00:00:00,http://www.cracked.com/personal-experiences-1624-5-tips-busting-out-jail-from-someone-who-did-it.html,829242
The 5 Coolest Superpowers The Religious Right Thinks I Have,Belinda Carroll,2015-05-22 00:00:00,http://www.cracked.com/blog/5-disasters-caused-by-homosexual-superpowers/,328909
25 Terrifying Things Kids Suspect About Adulthood,CRACKED Readers,2015-05-22 00:00:00,http://www.cracked.com/photoplasty_1492_25-terrifying-things-kids-suspect-about-adulthood/,695466
6 Real-Life Doctors Straight Out Of Horror Movies,Carolyn Burke,2015-05-22 00:00:00,http://www.cracked.com/article_22342_6-real-life-doctors-straight-out-horror-movies.html,598039
6 Propaganda Campaigns That Backfired Hilariously,Pat Carnell,2015-05-22 00:00:00,http://www.cracked.com/article_22382_6-propaganda-campaigns-that-backfired-hilariously.html,1580615
5 Bizarre Ways People Are Fooling Surveillance Systems,Pauli Poisuo,2015-05-23 00:00:00,http://www.cracked.com/blog/5-bizarre-ways-people-are-fooling-surveillance-systems/,437147
5 Things You Learn After Getting Shingles,Gladstone,2015-05-23 00:00:00,http://www.cracked.com/blog/5-things-you-learn-after-getting-shingles/,309325
22 Beloved Franchises That Completely Went Off The Rails,CRACKED Readers,2015-05-23 00:00:00,http://www.cracked.com/photoplasty_1500_22-beloved-franchises-that-completely-went-off-rails/,1112864
6 Worst Kinds Of Sex Partners,Felix Clay,2015-05-23 00:00:00,http://www.cracked.com/blog/6-worst-kinds-sex-partners/,1002045
The 6 Shittiest Ways People Have Woken Up From A Bender,Kevin Phelan,2015-05-23 00:00:00,http://www.cracked.com/article_22488_the-6-shittiest-ways-people-have-woken-up-from-bender.html,1026549
5 Insane Workout Products (That Might Actually Work),E. Reid Ross,2015-05-24 00:00:00,http://www.cracked.com/article_22376_5-insane-work-out-products-that-might-actually-work.html,402020
The 10 Cracked Posts Everyone Was Talking About 5/24 Edition,Cracked Writers,2015-05-24 00:00:00,http://www.cracked.com/article_22612_the-10-cracked-posts-everyone-was-talking-about-524-edition.html,84530
If Famous Pop Culture Had Been Made 20 Years Earlier,CRACKED Readers,2015-05-24 00:00:00,http://www.cracked.com/photoplasty_1494_if-famous-pop-culture-had-been-made-20-years-earlier/,775238
Pew Pew!: 5 Incredible Lasers That Will Change The World,Luke McKinney,2015-05-24 00:00:00,http://www.cracked.com/blog/pew-pew21-5-incredible-lasers-that-will-change-world/,200519
The 5 Actual Happiest Places On Earth,"Ivan Farkas, Alyssa Feller",2015-05-24 00:00:00,http://www.cracked.com/article_22428_the-5-actual-happiest-places-earth.html,619502
7 Things You Learn As A Straight Guy Who's A Crossdresser,"Vera Wylde, Amanda Mannen",2015-05-24 00:00:00,http://www.cracked.com/personal-experiences-1646-7-things-you-learn-as-straight-guy-whos-crossdresser.html,1795265
23 Bizarre Demands Celebrities Have Made Behind The Scenes,CRACKED Readers,2015-05-25 00:00:00,http://www.cracked.com/photoplasty_1496_23-bizarre-demands-celebrities-have-made-behind-scenes/,2246825
6 Insane Things You Learn When Your College Goes Bankrupt,"Mark Hill, Kate Dobson",2015-05-25 00:00:00,http://www.cracked.com/personal-experiences-1710-6-insane-things-you-learn-when-your-college-goes-bankrupt.html,914263
If Age Of Ultron Was 10 Times Shorter And Way More Honest,The Editing Room,2015-05-25 00:00:00,http://www.cracked.com/blog/if-age-ultron-was-10-times-shorter-way-more-honest/,167141
5 Beloved Disney Movies Based On R-Rated Stories,Jillian Karger,2015-05-25 00:00:00,http://www.cracked.com/article_22394_5-popular-disney-movies-with-bizarrely-gruesome-origins.html,877227
5 Ridiculous Works Of Highbrow Erotic Fan Fiction,Mark Hill,2015-05-26 00:00:00,http://www.cracked.com/blog/5-ridiculous-works-highbrow-erotic-fan-fiction/,263726
The 13 Most Insane Things Happening Right Now (5/26),Ted E.,2015-05-26 00:00:00,http://www.cracked.com/article_22614_the-13-most-insane-things-happening-right-now-526.html,1240257
5 Reasons It's Impossible To Recreate Marvel's Movie Success,David Christopher Bell,2015-05-26 00:00:00,http://www.cracked.com/blog/5-reasons-its-impossible-to-recreate-marvels-movie-success/,337584
Abortion On Request: 5 Facts Of Life As A Surrogate Mom,"Anonymous, Amanda Mannen",2015-05-26 00:00:00,http://www.cracked.com/personal-experiences-1630-abortion-request-5-facts-life-as-surrogate-mom.html,773380
6 Brilliant Clues Hidden In The Background Of TV Shows,"Adam Wears, Amanda Mannen, Chris Radomile, Carolyn Burke",2015-05-26 00:00:00,http://www.cracked.com/article_22486_6-brilliant-clues-hidden-in-background-tv-shows.html,1611269
4 Reasons A Termite Infestation Is Absolutely Terrifying,Luis Prada,2015-05-26 00:00:00,http://www.cracked.com/blog/4-reasons-termite-infestation-absolutely-terrifying/,240659
20 Ridiculous Myths About Drugs And Alcohol In Famous Movies,CRACKED Readers,2015-05-27 00:00:00,http://www.cracked.com/photoplasty_1498_20-ridiculous-myths-about-drugs-alcohol-in-famous-movies/,1651738
6 Drug Busts That Went Embarrassingly Wrong,Blair Dodge,2015-05-27 00:00:00,http://www.cracked.com/article_22482_6-drug-busts-that-went-embarrassingly-wrong.html,696166
4 Insane Realities As A Real CSI Agent (You Don't See On TV),"R. Jason Benson, Jennifer Forbes",2015-05-27 00:00:00,http://www.cracked.com/personal-experiences-1632-4-insane-realities-as-real-csi-agent-you-dont-see-tv.html,700824
6 Things You Learn Getting Paid To Troll People Online,Nicholas Pell,2015-05-27 00:00:00,http://www.cracked.com/blog/6-things-you-learn-getting-paid-to-troll-people-online/,489505
6 Hilarious Ways Science Is Tackling Serious Issues,Mark Hill,2015-05-27 00:00:00,http://www.cracked.com/article_22330_6-hilarious-ways-science-tackling-serious-issues.html,382117
6 Video Games That Accidentally Make You The Bad Guy,Cedric Voets,2015-05-28 00:00:00,http://www.cracked.com/article_22480_6-video-games-that-accidentally-make-you-bad-guy.html,1275839
5 Lessons All Movies Should Learn From 'Mad Max',J.F. Sargent,2015-05-28 00:00:00,http://www.cracked.com/blog/5-lessons-all-movies-should-learn-from-mad-max/,606147
5 Movie Stars Who Demanded Hilariously Insane Plot Changes,E. Reid Ross,2015-05-28 00:00:00,http://www.cracked.com/article_22340_5-movie-stars-who-demanded-hilariously-insane-plot-changes.html,2663619
The 5 Most Unintentionally Offensive Things Done For Charity,Adam Tod Brown,2015-05-28 00:00:00,http://www.cracked.com/blog/the-5-most-unintentionally-offensive-things-done-charity/,332539
15 Tiny Changes That Would Turn Funny Scenes Horrifying,CRACKED Readers,2015-05-28 00:00:00,http://www.cracked.com/photoplasty_1488_15-tiny-changes-that-would-turn-funny-scenes-horrifying/,504663
6 Reckless Acts Of Child Endangerment By Action Heroes,M. Asher Cantrell,2015-05-29 00:00:00,http://www.cracked.com/blog/6-reckless-acts-child-endangerment-by-action-heroes/,287200
If Product Packaging Had To Tell The Terrifying Truth,CRACKED Readers,2015-05-29 00:00:00,http://www.cracked.com/photoplasty_1502_if-product-packaging-had-to-tell-terrifying-truth/,2383111
Our Mistakes Kill You: 5 Lessons Of An ADT Alarm Technician,"Anonymous, Ryan Menezes",2015-05-29 00:00:00,http://www.cracked.com/article_22458_our-mistakes-kill-you-5-lessons-adt-alarm-technician.html,723184
6 Awesome Gaming Related Careers You Didn't Know Existed,Emma Larkins,2015-05-29 00:00:00,http://www.cracked.com/blog/6-awesome-gaming-related-careers-you-didnt-know-existed/,342829
6 Things I Learned Owning A 'Haunted House' On Reality TV,"Anonymous, Evan V. Symon",2015-05-30 00:00:00,http://www.cracked.com/article_22310_6-things-i-learned-owning-haunted-house-reality-tv.html,1060408
4 Problems In Sports That Only Exist Because Of The Fans,Jason Iannone,2015-05-30 00:00:00,http://www.cracked.com/blog/4-problems-in-sports-that-only-exist-because-fans/,331395
5 Ways Mankind Would Screw Up Lightsabers For Everyone,Chris Bucholz,2015-05-30 00:00:00,http://www.cracked.com/blog/5-ways-mankind-would-screw-up-lightsabers-everyone/,286938
21 Iconic Movie Villains That Were Secretly Good Guys,CRACKED Readers,2015-05-30 00:00:00,http://www.cracked.com/photoplasty_1512_21-iconic-movie-villains-that-were-secretly-good-guys/,1415731
5 People Who Get Paid to Speak In Public (But Shouldn't),Luke McKinney,2015-05-30 00:00:00,http://www.cracked.com/blog/5-people-who-get-paid-to-speak-in-public-but-shouldnt/,220157
6 Ways To Make Money Off The Internet (If You're An Asshole),Adam Wears,2015-05-31 00:00:00,http://www.cracked.com/article_22408_6-ways-to-make-money-off-internet-if-youre-asshole.html,577864
